timestamp,src_ip,pkt_count,byte_count,pkts_per_sec,bytes_per_sec,unique_dst_ips,unique_dst_ports,avg_pkt_size,std_ias,syn_count,syn_ratio,arp_req,arp_rep,mac_changes
1763683109.7644422,10.0.1.10,7,502,0.7,50.2,3,3,71.71428571428571,0.08970063908385145,0,0.0,0,0,5
1763683109.7806668,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683110.8122423,10.0.2.10,4,420,0.4,42.0,1,1,105.0,0.0027146508771015675,2,0.5,0,0,2
1763683110.8327127,10.0.1.10,4,288,0.4,28.8,2,2,72.0,0.3293536265067753,0,0.0,0,0,2
1763683110.8615923,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683111.886548,10.0.2.10,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683111.9326468,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683111.9580839,10.0.1.10,9,820,0.9,82.0,3,3,91.11111111111111,0.059624652670349255,0,0.0,0,0,3
1763683111.9804702,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683113.0026438,10.0.1.10,5,346,0.5,34.6,2,2,69.2,0.22395975457531458,0,0.0,0,0,1
1763683113.012591,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683113.0382185,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683114.0613308,10.0.2.10,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683114.0714164,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683114.0988214,10.0.1.10,6,428,0.6,42.8,2,2,71.33333333333333,0.26368141791499655,0,0.0,0,0,3
1763683115.1182888,10.0.2.10,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683115.1268961,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683115.151066,10.0.1.10,9,634,0.9,63.4,3,3,70.44444444444444,0.213076147232888,0,0.0,0,0,5
1763683115.169945,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683116.187928,10.0.2.11,4,420,0.4,42.0,1,1,105.0,0.0015694234696376486,2,0.5,0,0,2
1763683116.1969185,10.0.1.10,4,280,0.4,28.0,1,1,70.0,0.0005124062287931996,0,0.0,0,0,3
1763683117.2287827,10.0.2.10,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683117.2468963,10.0.1.10,5,354,0.5,35.4,2,2,70.8,0.13526875887175074,0,0.0,0,0,2
1763683117.2690167,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683118.290431,10.0.1.10,2,140,0.2,14.0,1,1,70.0,0,0,0.0,0,0,1
1763683118.299878,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683119.3217766,10.0.2.10,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683119.3290548,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683119.3537817,10.0.1.10,6,428,0.6,42.8,2,2,71.33333333333333,0.130474300395837,0,0.0,0,0,3
1763683120.4034173,10.0.2.10,2,0,0.2,0.0,0,0,0.0,0,0,0,0,0,2
1763683120.4173117,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683120.4423628,10.0.1.10,8,560,0.8,56.0,3,3,70.0,0.10764658624010964,0,0.0,0,0,3
1763683120.4677846,10.0.1.11,3,74,0.3,7.4,1,1,24.666666666666668,0.004409670829772949,1,1.0,0,0,1
1763683120.4864147,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683121.5047033,10.0.2.10,4,420,0.4,42.0,1,1,105.0,0.0018368804901400019,2,0.5,0,0,2
1763683121.5198672,10.0.1.10,3,214,0.3,21.4,1,1,71.33333333333333,0.0007944107055664062,0,0.0,0,0,2
1763683122.559623,10.0.2.11,4,420,0.4,42.0,1,1,105.0,0.0012837306254375618,2,0.5,0,0,2
1763683122.5700486,10.0.1.10,6,412,0.6,41.2,1,1,68.66666666666667,0.00047433533959463506,0,0.0,0,0,3
1763683123.599519,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683123.641634,10.0.1.10,7,494,0.7,49.4,3,3,70.57142857142857,0.052591031603028145,0,0.0,0,0,3
1763683123.670505,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,1
1763683123.6990857,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683124.7212238,10.0.2.10,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683124.7304575,10.0.1.10,3,214,0.3,21.4,1,1,71.33333333333333,0.00026726722717285156,0,0.0,0,0,1
1763683125.7604706,10.0.1.10,2,140,0.2,14.0,1,1,70.0,0,0,0.0,0,0,1
1763683125.785897,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683126.8173704,10.0.2.10,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683126.832167,10.0.2.11,4,420,0.4,42.0,1,1,105.0,0.0017581087797634988,2,0.5,0,0,2
1763683126.8776019,10.0.1.10,9,634,0.9,63.4,3,3,70.44444444444444,0.17214925946150655,0,0.0,0,0,6
1763683126.9049625,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683127.932304,10.0.2.11,4,420,0.4,42.0,1,1,105.0,0.0013188484886627817,2,0.5,0,0,2
1763683127.952642,10.0.1.10,4,288,0.4,28.8,2,2,72.0,0.13017080305714696,0,0.0,0,0,2
1763683127.9997249,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683130.0306447,10.0.2.10,4,420,0.4,42.0,1,1,105.0,0.0015954953420593155,2,0.5,0,0,2
1763683130.0574822,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683130.08866,10.0.1.10,10,700,1.0,70.0,3,3,70.0,0.20250813518016875,0,0.0,0,0,5
1763683130.1127946,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683131.1440775,10.0.1.10,1,0,0.1,0.0,0,0,0.0,0,0,0,0,0,1
1763683131.1530018,10.0.1.11,1,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0
1763683133.180464,10.0.1.10,3,206,0.3,20.6,1,1,68.66666666666667,0.001129150390625,0,0.0,0,0,0
1763683133.1878881,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683134.2160082,10.0.2.10,3,214,0.3,21.4,1,1,71.33333333333333,0.0027352571487426758,2,0.6666666666666666,0,0,2
1763683134.2273548,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683134.2498071,10.0.1.10,5,362,0.5,36.2,2,2,72.4,0.1307000454295638,0,0.0,0,0,3
1763683135.2765727,10.0.2.10,2,0,0.2,0.0,0,0,0.0,0,0,0,0,0,2
1763683135.2833135,10.0.1.1,1,42,0.1,4.2,0,0,42.0,0,0,0,1,0,0
1763683135.311285,10.0.1.10,3,0,0.3,0.0,0,0,0.0,0.025186657905578613,0,0,0,0,2
1763683135.3362331,10.0.1.11,1,42,0.1,4.2,0,0,42.0,0,0,0,0,1,0
1763683135.361983,10.0.1.12,1,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0
1763683136.3829174,10.0.1.10,2,140,0.2,14.0,1,1,70.0,0,0,0.0,0,0,1
1763683136.3878868,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683137.413959,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683137.4239786,10.0.1.10,6,420,0.6,42.0,2,2,70.0,0.0889840038248687,0,0.0,0,0,2
1763683137.450902,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683138.4719954,10.0.2.10,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683138.4757411,10.0.1.10,4,280,0.4,28.0,1,1,70.0,0.0012811173821918563,0,0.0,0,0,1
1763683140.5079448,10.0.1.10,2,140,0.2,14.0,1,1,70.0,0,0,0.0,0,0,1
1763683140.5267274,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683141.5526226,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683141.5669723,10.0.1.10,3,214,0.3,21.4,1,1,71.33333333333333,0.0017238855361938477,0,0.0,0,0,1
1763683142.5940816,10.0.2.10,3,214,0.3,21.4,1,1,71.33333333333333,0.002111673355102539,2,0.6666666666666666,0,0,2
1763683142.619263,10.0.1.10,4,288,0.4,28.8,2,2,72.0,0.2569605299399561,0,0.0,0,0,3
1763683142.6306534,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683144.6603723,10.0.1.1,1,42,0.1,4.2,0,0,42.0,0,0,0,0,1,0
1763683144.6727598,10.0.1.11,1,42,0.1,4.2,0,0,42.0,0,0,0,1,0,0
1763683145.7005367,10.0.1.10,2,140,0.2,14.0,1,1,70.0,0,0,0.0,0,0,0
1763683145.709895,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683146.7371283,10.0.2.10,4,420,0.4,42.0,1,1,105.0,0.0019570796218158814,2,0.5,0,0,2
1763683146.7457705,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683146.7695012,10.0.1.10,8,568,0.8,56.8,3,3,71.0,0.21244171909742904,0,0.0,0,0,3
1763683146.792168,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683149.8207057,10.0.1.10,2,140,0.2,14.0,1,1,70.0,0,0,0.0,0,0,1
1763683149.8297927,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683150.856834,10.0.2.11,3,214,0.3,21.4,1,1,71.33333333333333,0.0019960403442382812,2,0.6666666666666666,0,0,2
1763683150.863065,10.0.1.10,2,148,0.2,14.8,1,1,74.0,0,0,0.0,0,0,1
1763683151.9056203,10.0.2.10,4,148,0.4,14.8,1,1,37.0,0.13724680763467967,2,1.0,0,0,4
1763683151.9151504,10.0.1.10,4,280,0.4,28.0,1,1,70.0,0.0011086896377478703,0,0.0,0,0,2
1763683151.9435673,10.0.1.11,2,0,0.2,0.0,0,0,0.0,0,0,0,0,0,1
1763683152.9666114,10.0.1.10,2,140,0.2,14.0,1,1,70.0,0,0,0.0,0,0,1
1763683152.9753418,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683154.0014067,10.0.2.11,4,420,0.4,42.0,1,1,105.0,0.0029782510148331502,2,0.5,0,0,2
1763683154.0315475,10.0.1.10,2,148,0.2,14.8,1,1,74.0,0,0,0.0,0,0,1
1763683155.061242,10.0.2.10,3,214,0.3,21.4,1,1,71.33333333333333,0.002352476119995117,2,0.6666666666666666,0,0,2
1763683155.0702133,10.0.1.10,4,288,0.4,28.8,2,2,72.0,0.15314688995001413,0,0.0,0,0,2
1763683155.0981174,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,1
1763683157.1175997,10.0.2.11,3,354,0.3,35.4,1,1,118.0,0.0026955604553222656,2,0.6666666666666666,0,0,2
1763683157.1264348,10.0.1.10,4,288,0.4,28.8,2,2,72.0,0.03630340033917411,0,0.0,0,0,2
1763683157.1539502,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683158.1809268,10.0.2.10,1,42,0.1,4.2,0,0,42.0,0,0,0,0,1,1
1763683158.1969776,10.0.2.1,1,42,0.1,4.2,0,0,42.0,0,0,0,1,0,0
1763683158.2205892,10.0.1.10,2,140,0.2,14.0,1,1,70.0,0,0,0.0,0,0,1
1763683158.2619238,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683160.3171036,10.0.2.10,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,1
1763683160.3263438,10.0.1.10,3,214,0.3,21.4,1,1,71.33333333333333,0.000993490219116211,0,0.0,0,0,1
1763683161.3549378,10.0.2.11,3,190,0.3,19.0,1,1,63.333333333333336,0.14222705364227295,2,1.0,0,1,2
1763683161.3694587,10.0.2.1,1,42,0.1,4.2,0,0,42.0,0,0,0,1,0,0
1763683161.396388,10.0.1.10,4,288,0.4,28.8,2,2,72.0,0.30227310473327357,0,0.0,0,0,3
1763683161.4223342,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683163.445088,10.0.2.10,6,420,0.6,42.0,1,1,70.0,0.26231307839543,2,0.5,0,0,4
1763683163.473085,10.0.1.10,7,420,0.7,42.0,2,2,60.0,0.1395905034326461,0,0.0,0,0,4
1763683163.5159829,10.0.1.11,3,0,0.3,0.0,0,0,0.0,0.1328275203704834,0,0,0,0,1
1763683163.5629117,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683165.6181269,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683165.6281369,10.0.1.10,5,280,0.5,28.0,1,1,56.0,0.202750078867816,0,0.0,0,0,1
1763683165.6547747,10.0.1.12,1,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0
1763683166.673928,10.0.2.10,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683166.6824553,10.0.1.10,5,354,0.5,35.4,2,2,70.8,0.11411148733286411,0,0.0,0,0,2
1763683166.7095537,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,1
1763683167.7346578,10.0.2.10,2,0,0.2,0.0,0,0,0.0,0,0,0,0,0,2
1763683167.7633271,10.0.1.10,2,0,0.2,0.0,0,0,0.0,0,0,0,0,0,2
1763683169.7921607,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683169.809374,10.0.1.10,6,420,0.6,42.0,2,2,70.0,0.000857640717856377,0,0.0,0,0,4
1763683169.838316,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683170.8685913,10.0.2.10,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683170.901376,10.0.1.10,6,420,0.6,42.0,2,2,70.0,0.07345180584622436,0,0.0,0,0,3
1763683170.9344742,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683173.9708214,10.0.2.11,4,420,0.4,42.0,1,1,105.0,0.0014265241020129905,2,0.5,0,0,2
1763683173.995752,10.0.1.10,3,214,0.3,21.4,1,1,71.33333333333333,0.0009151697158813477,0,0.0,0,0,2
1763683175.0287747,10.0.2.10,4,420,0.4,42.0,1,1,105.0,0.0021715418650964545,2,0.5,0,0,2
1763683175.037863,10.0.1.10,4,288,0.4,28.8,2,2,72.0,0.09430655481041281,0,0.0,0,0,1
1763683175.0635648,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683177.0868037,10.0.2.11,3,214,0.3,21.4,1,1,71.33333333333333,0.001797318458557129,2,0.6666666666666666,0,0,2
1763683177.0972626,10.0.1.10,4,288,0.4,28.8,2,2,72.0,0.2642789109795887,0,0.0,0,0,2
1763683177.1230521,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683178.1442635,10.0.1.1,1,42,0.1,4.2,0,0,42.0,0,0,0,1,0,0
1763683178.1591518,10.0.1.11,1,42,0.1,4.2,0,0,42.0,0,0,0,0,1,0
1763683179.191331,10.0.2.10,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683179.1998146,10.0.1.10,6,420,0.6,42.0,2,2,70.0,0.1697938418572127,0,0.0,0,0,2
1763683179.2282343,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683180.2491472,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683180.259598,10.0.1.10,4,280,0.4,28.0,1,1,70.0,0.0011753572053333132,0,0.0,0,0,2
1763683182.2911925,10.0.1.10,2,140,0.2,14.0,1,1,70.0,0,0,0.0,0,0,1
1763683182.2995632,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683183.328032,10.0.2.10,4,420,0.4,42.0,1,1,105.0,0.0012991707015857494,2,0.5,0,0,2
1763683183.3377414,10.0.1.10,6,420,0.6,42.0,2,2,70.0,0.10599869579634666,0,0.0,0,0,4
1763683183.3686404,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683184.3891985,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683184.398666,10.0.1.10,4,280,0.4,28.0,1,1,70.0,0.0018167726878756283,0,0.0,0,0,1
1763683186.4293222,10.0.2.10,4,420,0.4,42.0,1,1,105.0,0.002582429973443353,2,0.5,0,0,2
1763683186.439209,10.0.1.10,4,288,0.4,28.8,2,2,72.0,0.19902423842461042,0,0.0,0,0,2
1763683186.4661663,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683187.4849572,10.0.1.10,2,140,0.2,14.0,1,1,70.0,0,0,0.0,0,0,1
1763683187.4943748,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683188.582301,10.0.2.10,2,0,0.2,0.0,0,0,0.0,0,0,0,0,0,2
1763683188.5909715,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683188.686723,10.0.1.10,3,214,0.3,21.4,1,1,71.33333333333333,0.001011490821838379,0,0.0,0,0,1
1763683188.781462,10.0.1.11,2,0,0.2,0.0,0,0,0.0,0,0,0,0,0,1
1763683189.8655167,10.0.1.10,2,140,0.2,14.0,1,1,70.0,0,0,0.0,0,0,1
1763683189.874531,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,1
1763683190.9032366,10.0.2.10,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683190.9118614,10.0.1.10,3,214,0.3,21.4,1,1,71.33333333333333,0.0007394552230834961,0,0.0,0,0,1
1763683191.9709983,10.0.2.10,1,42,0.1,4.2,0,0,42.0,0,0,0,0,1,1
1763683191.9830518,10.0.2.11,4,420,0.4,42.0,1,1,105.0,0.002432232584994956,2,0.5,0,0,2
1763683192.005528,10.0.2.1,1,42,0.1,4.2,0,0,42.0,0,0,0,1,0,0
1763683192.025478,10.0.1.10,5,362,0.5,36.2,3,3,72.4,0.10980041223614571,0,0.0,0,0,3
1763683192.0471952,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683192.0654428,10.0.1.12,3,346,0.3,34.6,1,1,115.33333333333333,0.0035200119018554688,1,0.3333333333333333,0,0,0
1763683193.085713,10.0.1.1,1,42,0.1,4.2,0,0,42.0,0,0,0,0,1,0
1763683193.0945423,10.0.1.11,1,42,0.1,4.2,0,0,42.0,0,0,0,1,0,0
1763683194.1466439,10.0.2.11,1,42,0.1,4.2,0,0,42.0,0,0,0,0,1,1
1763683194.1710622,10.0.2.1,1,42,0.1,4.2,0,0,42.0,0,0,0,1,0,0
1763683195.2020915,10.0.2.10,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,1
1763683195.2110426,10.0.2.11,4,420,0.4,42.0,1,1,105.0,0.0026538205075580536,2,0.5,0,0,1
1763683195.2358313,10.0.1.10,7,428,0.7,42.8,2,2,61.142857142857146,0.1298695413559617,0,0.0,0,0,6
1763683195.258496,10.0.1.11,1,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0
1763683197.2917056,10.0.1.10,5,346,0.5,34.6,2,2,69.2,0.0015406208352646397,0,0.0,0,0,0
1763683197.3016288,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683197.3281362,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683198.3580773,10.0.2.10,3,214,0.3,21.4,1,1,71.33333333333333,0.0033665895462036133,2,0.6666666666666666,0,0,2
1763683198.3683107,10.0.1.10,3,148,0.3,14.8,1,1,49.333333333333336,0.09199070930480957,0,0.0,0,0,1
1763683198.4003062,10.0.1.12,1,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0
1763683199.4260204,10.0.2.10,2,0,0.2,0.0,0,0,0.0,0,0,0,0,0,2
1763683199.4385908,10.0.1.10,2,0,0.2,0.0,0,0,0.0,0,0,0,0,0,2
1763683200.4704373,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683200.4799578,10.0.1.10,2,148,0.2,14.8,1,1,74.0,0,0,0.0,0,0,2
1763683202.5078924,10.0.2.10,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683202.5177507,10.0.1.10,6,420,0.6,42.0,2,2,70.0,0.08701847344834855,0,0.0,0,0,2
1763683202.546192,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683203.5803506,10.0.1.10,1,74,0.1,7.4,1,1,74.0,0,0,0.0,0,0,1
1763683203.6013753,10.0.1.12,3,346,0.3,34.6,1,1,115.33333333333333,0.001981019973754883,1,0.3333333333333333,0,0,0
1763683204.6289809,10.0.2.11,4,420,0.4,42.0,1,1,105.0,0.002435090678423559,2,0.5,0,0,2
1763683204.6405282,10.0.1.10,2,148,0.2,14.8,1,1,74.0,0,0,0.0,0,0,1
1763683205.6696842,10.0.2.10,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683205.6782157,10.0.1.10,3,214,0.3,21.4,1,1,71.33333333333333,0.0003165006637573242,0,0.0,0,0,2
1763683207.7092311,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683207.7153325,10.0.1.10,5,354,0.5,35.4,2,2,70.8,0.052325045531855775,0,0.0,0,0,3
1763683207.7404938,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683209.7668247,10.0.2.10,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683209.7774754,10.0.1.10,3,214,0.3,21.4,1,1,71.33333333333333,0.00043904781341552734,0,0.0,0,0,1
1763683210.8137634,10.0.1.10,5,346,0.5,34.6,2,2,69.2,0.0525220099282166,0,0.0,0,0,1
1763683210.835782,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683210.867339,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683211.8926427,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683211.9025977,10.0.1.10,3,214,0.3,21.4,1,1,71.33333333333333,0.0005900859832763672,0,0.0,0,0,1
1763683213.933215,10.0.2.10,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683213.9382434,10.0.1.10,4,280,0.4,28.0,1,1,70.0,0.001002843772605619,0,0.0,0,0,2
1763683214.9615438,10.0.1.10,5,346,0.5,34.6,2,2,69.2,0.01824271075442574,0,0.0,0,0,1
1763683214.976896,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683215.0036764,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683217.028543,10.0.2.10,2,0,0.2,0.0,0,0,0.0,0,0,0,0,0,2
1763683217.06685,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683217.0973456,10.0.1.10,2,148,0.2,14.8,1,1,74.0,0,0,0.0,0,0,1
1763683217.1249642,10.0.1.11,2,0,0.2,0.0,0,0,0.0,0,0,0,0,0,1
1763683219.1531115,10.0.2.10,4,420,0.4,42.0,1,1,105.0,0.002136002797031856,2,0.5,0,0,2
1763683219.15966,10.0.1.10,4,288,0.4,28.8,2,2,72.0,0.29591626310309094,0,0.0,0,0,3
1763683219.1964133,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,1
1763683220.2535665,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683220.2655845,10.0.1.10,4,280,0.4,28.0,1,1,70.0,9.19925728425535e-05,0,0.0,0,0,3
1763683222.3027549,10.0.2.10,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683222.3107448,10.0.1.1,1,42,0.1,4.2,0,0,42.0,0,0,0,1,0,0
1763683222.3422666,10.0.1.10,6,420,0.6,42.0,2,2,70.0,0.09001420151065102,0,0.0,0,0,2
1763683222.370169,10.0.1.11,1,42,0.1,4.2,0,0,42.0,0,0,0,0,1,0
1763683222.3969495,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683223.429466,10.0.2.10,1,42,0.1,4.2,0,0,42.0,0,0,0,0,1,1
1763683223.4404905,10.0.2.1,1,42,0.1,4.2,0,0,42.0,0,0,0,1,0,0
1763683224.470113,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683224.4813619,10.0.1.10,6,420,0.6,42.0,2,2,70.0,0.12098944781112166,0,0.0,0,0,3
1763683224.5136638,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683225.5411832,10.0.2.10,4,420,0.4,42.0,1,1,105.0,0.0037494560117659367,2,0.5,0,0,1
1763683225.5476518,10.0.1.10,2,148,0.2,14.8,1,1,74.0,0,0,0.0,0,0,1
1763683226.5836585,10.0.1.10,3,206,0.3,20.6,1,1,68.66666666666667,0.0009176731109619141,0,0.0,0,0,1
1763683226.5935752,10.0.1.12,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,0
1763683227.6247756,10.0.2.11,1,42,0.1,4.2,0,0,42.0,0,0,0,0,1,1
1763683227.6351042,10.0.2.1,1,42,0.1,4.2,0,0,42.0,0,0,0,1,0,0
1763683227.6663978,10.0.1.10,3,140,0.3,14.0,1,1,46.666666666666664,0.0822526216506958,0,0.0,0,0,0
1763683227.6910174,10.0.1.11,2,74,0.2,7.4,1,1,37.0,0,1,1.0,0,0,0
1763683228.7223868,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,1
1763683228.7323568,10.0.1.10,3,214,0.3,21.4,1,1,71.33333333333333,0.0007482767105102539,0,0.0,0,0,1
1763683229.7654974,10.0.2.10,2,0,0.2,0.0,0,0,0.0,0,0,0,0,0,2
1763683229.7807617,10.0.1.11,2,0,0.2,0.0,0,0,0.0,0,0,0,0,0,1
1763683230.8070886,10.0.2.10,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683230.8204744,10.0.1.10,5,354,0.5,35.4,2,2,70.8,0.12917944771621223,0,0.0,0,0,2
1763683230.8549106,10.0.1.11,1,74,0.1,7.4,1,1,74.0,0,1,1.0,0,0,1
1763683231.882772,10.0.2.10,2,0,0.2,0.0,0,0,0.0,0,0,0,0,0,2
1763683231.8941512,10.0.2.11,2,148,0.2,14.8,1,1,74.0,0,2,1.0,0,0,2
1763683231.9228601,10.0.1.10,7,280,0.7,28.0,1,1,40.0,0.2660906536642313,0,0.0,0,0,6
1763683231.949847,10.0.1.12,1,0,0.1,0.0,0,0,0.0,0,0,0,0,0,0
